Accession,Symbol,BT549,HS578T,MCF7,MCF7ADR,MDAMB231,MDAMB435,T47D,SF268,SF295,SF539,SNB19,SNB75,U251,COLO205,HCC2998,HCT116,HCT15,HT29,KM12,SW620,CCRFCEM,HL60,K562,MOLT4,RPMI8226,SR,LOXIMVI,M14,MALME3M,SKMEL2,SKMEL28,SKMEL5,UACC257,UACC62,A549,EKVX,H226,H23,H322M,H460,H522,HOP62,HOP92,IGROV1,OVCAR3,OVCAR4,OVCAR5,OVCAR8,SKOV3,DU145,PC3,7860,A498,ACHN,CAKI1,RXF393,SN12C,TK10,UO31
IPI00339384,RDH11,8222100,2291300,8467500,11811000,3365700,0,3118600,7300300,5989200,7091000,14977000,5813200,8029200,312060,7988100,401320,402620,3744300,968370,6622700,1210200,283150,3292700,0,624010,9887900,1410400,13223000,6218300,1050800,622310,7047400,10615000,26797000,3580900,354930,11081000,3432800,4153900,9470300,2677300,1182500,4563600,1890200,3436900,8693000,14139000,5924200,7429500,12484000,4737400,31860,254580,1404100,643800,4828500,2894500,309290,2818200
IPI00373820,PXDC1,0,0,0,0,0,6328.9,0,0,0,0,0,99961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130540,4885.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37573,0,23096,0
IPI00373877,ZNF326,0,0,0,0,0,0,0,346160,0,0,0,0,0,0,0,0,0,0,0,0,0,137380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00373972,TMEM238,0,0,308450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809270,0,0,0,0,134960,0,0,0,0,0,0,0,0
IPI00374054,ENAH,373150,1728500,0,5464600,190360,217410,351970,717670,1135600,541340,11641000,6014000,16855000,0,23288,401820,0,135860,91731,0,0,0,0,0,0,1666300,0,4063200,54996,149040,7230.5,3076200,4188400,9889200,843880,0,342730,1057100,0,1689400,1782100,44619,451410,1256800,859730,1315400,0,2805400,640530,3325400,11597000,1109300,192550,1601200,630750,8143000,1935900,313790,911620
IPI00374272,C5orf51,0,0,277010,0,99223,0,269330,1491400,0,109010,55469,196750,387200,48788,116640,68575,20755,43987,85735,360660,460520,0,292110,0,205690,0,0,2490100,0,235120,0,1045500,161410,222500,0,35862,224300,274190,0,261360,258190,0,0,32249,0,600440,0,460180,39404,1501100,0,0,407940,0,347400,0,0,24608,0
IPI00374563,AGRN,0,0,0,0,6243.1,0,14357,27707,0,38992,129910,8422.6,54755,22287,4246,0,701.53,1008200,0,0,0,0,0,0,0,0,0,0,1010.6,40325,2661.2,0,0,112230,0,4464.3,41727,6539.5,27246,0,0,3632.6,6867.3,0,176020,246720,52271,0,142710,136720,0,0,4651.8,10771,137810,110330,0,13499,153780
IPI00374574,INPP5K,234800,102260,0,697950,167820,0,0,0,0,0,0,0,495660,0,71291,0,0,0,0,0,0,0,0,0,0,178040,11189,940690,0,0,29097,0,181210,0,0,27782,549630,0,0,0,0,0,0,7691.4,0,0,0,0,0,0,0,0,0,0,0,185610,0,0,0
IPI00374590,CASC4,0,64671,0,0,0,0,0,0,0,0,0,0,2504000,0,0,285560,0,105950,0,0,0,0,0,0,0,64769,0,0,83080,1519.4,0,0,0,0,0,75231,0,0,63443,0,0,0,0,0,0,0,0,0,47107,0,25589,0,346570,0,0,0,0,0,0
IPI00374657,VAPA,0,0,0,135610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00374694, ,0,0,0,1009400,0,0,0,0,360900,0,1261900,913960,873140,0,1588900,0,0,526170,106390,0,288980,0,0,0,0,0,0,1667600,327810,0,0,0,0,0,0,0,1291200,0,0,0,416150,0,0,0,0,0,0,0,0,448270,703560,0,0,0,392700,770080,0,0,0
IPI00374740,CD47,7061500,766790,7797900,3020100,0,0,238010,2080000,5418100,4842100,6283300,1297100,1564300,732580,881700,159270,474510,0,35842,360980,8973200,14371000,145450,10209000,3079700,0,83069,1854500,335540,48715,0,3760300,6974100,4217700,202800,5648.3,4799800,540530,0,506710,0,101570,3883700,158510,14142000,46933000,8387800,2465400,3286000,725700,1560900,1708900,1453400,260160,3831400,4562300,3384200,79267,128010
IPI00374747,ORC3 (includes EG:23595),0,0,0,460790,15410,0,12630,0,35280,13377,277770,24443,62648,33573,161420,167620,0,123630,103330,124990,1292.6,0,0,0,28444,0,6131.5,418870,18637,0,35291,77763,77056,130940,127530,9486.9,0,56539,0,635390,142250,25481,22679,53681,5483.2,206810,0,140280,12940,63099,692870,51317,15641,50198,0,336650,222220,32237,28226
IPI00375015,DUT,0,0,0,0,0,0,0,0,0,0,0,0,489530,0,0,0,0,0,50458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00375127,EIF4H,0,0,0,0,190250,170530,0,1373400,431180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679340,0,0,228230,0,0,0,1952800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133620,0,0,0,0,0,0,300210,0,0
IPI00375144,SRRT,1271900,850220,3383300,3530700,768110,212580,310050,635810,2113700,1859300,6048300,1532100,4105600,880190,2546400,204130,693530,3296600,2574300,1158900,2123100,1496700,1947300,2533800,2442200,925610,370920,7175300,888970,430060,206700,6365400,10450000,6324300,1851900,132430,4065500,2427000,66884,5618900,2557200,222630,2450200,428540,601920,7267100,1097200,1299300,1090700,1284100,4664400,663970,335150,1367600,1799900,5208400,3202600,570990,876470
IPI00375145,USP5,1128100,648930,4970000,8456400,1601900,2599700,1216800,10003000,53539,1429100,853490,4191000,2405400,3137700,4719000,2785200,459980,5563700,5534900,2252400,3698800,2555100,2021700,4399700,7723000,1891200,760320,16596000,1377100,396090,361030,9194100,8297600,10065000,3946400,789220,5242000,209270,141010,3343200,2125500,505330,1112900,3211600,818240,4808600,2672800,4753200,720220,3414400,3023200,430990,7118500,3801400,4160200,15075000,2493400,1374500,2640700
IPI00375205,GALNT10,0,0,0,0,0,0,0,0,289800,843680,365790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294720,0,293710,0,0,0,0,0,106090,0,0,66527,0,0,0,0,0,186250,0,0,0,0,0,11334,0
IPI00375236,PDE4D,0,0,10326,0,0,0,0,31536,7212.5,11056,0,0,0,0,0,0,0,0,0,0,91972,0,0,0,46240,0,0,56707,16055,0,4236.7,45098,51767,0,0,0,0,71076,0,51318,0,0,0,0,59301,0,0,0,0,0,0,0,49748,10997,14708,0,0,6104.5,10239
IPI00375294,LAMA1,0,0,0,739.78,9066.9,0,14739,0,0,0,0,0,0,17690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8540.4,0,4927.8,41000,460500,0,0,1226,0,0,0,21797,3696.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8412.3
IPI00375333,RRAD,0,0,0,0,0,0,0,0,221400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16348,771980,793280,2417200,635440,0,0,287690
IPI00375358,RFC1,0,0,127940,7588,0,0,0,9064.6,0,8791,0,0,6437.1,0,5155.1,0,0,0,0,0,52274,0,0,46009,8262.9,0,0,0,0,0,0,16954,0,0,0,852.78,0,5132.6,0,0,5701.4,9873,0,6003.3,21795,0,0,0,0,0,0,0,0,0,0,0,0,3253.5,0
IPI00375380,PSMD13,0,0,0,0,201620,48402,0,0,0,0,213430,0,205080,19796,57156,108450,0,0,32373,142270,34748,0,149880,0,180840,0,0,0,0,0,0,0,135900,325680,0,0,0,0,67785,0,36627,0,0,29623,0,213860,0,81388,105900,0,0,0,0,0,0,0,0,0,0
IPI00375452,SLC19A1,109690,0,371770,41653,0,0,0,90563,182660,0,213690,0,0,0,6972.5,22448,0,22948,19517,0,35014,1428500,130470,0,237130,0,0,0,0,17508,0,0,0,0,0,4011.7,22940,0,0,0,0,0,0,0,0,36890,0,37053,0,148620,0,0,0,0,33599,0,92310,0,0
IPI00375462,SREK1,0,172480,776210,662460,278380,294510,610430,6255.1,270470,0,248700,178250,245720,144310,228250,0,0,296740,169860,0,25359,884360,865450,527080,0,920130,232150,1004500,141440,44052,13580,647760,2901300,2223300,378770,24506,199080,31765,0,703340,208300,53050,186980,40400,31138,115800,248400,59706,42477,21873,0,0,0,123320,139120,783250,0,0,0
IPI00375527,IMPDH1,0,549900,2732600,0,3829900,143910,1006200,0,688100,493520,0,0,0,0,0,446010,142950,557440,312370,1556700,294040,3170300,0,433610,2174600,41706,2986800,1169000,123620,87075,114160,85528,0,662520,117470,31542,509780,0,0,1829200,0,15388,271240,636670,43541,1097000,0,0,0,72176,402870,1058600,1181000,0,0,819660,398510,747370,26986
IPI00375531,NME1,4091500,830890,4825200,5017500,5591500,1753000,6944000,1367300,3028700,1502300,256360,378910,654610,8973800,1790000,2414700,1320700,3049400,3063400,1211000,6244700,8309500,8732200,1329300,13313000,7315000,3742500,13558000,325540,694070,0,14390000,1109300,25101000,2815400,53352,3364700,3680500,1439700,4743700,5832500,30628,3626200,94986,550550,3512400,453630,8529300,3243900,4927800,7338900,0,5548100,1107500,2182600,0,6174700,3716700,623730
IPI00375552,ANTXR2,0,0,0,0,204440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53037,0,0,0,0,0,0,0,0,3269.4,0,0,0,0,0,12408,73890,0,0,0,0,0,0,0,142840,0,0,0,0,0,0,0,0
IPI00375570,SCARB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00375577,TMEM65,348460,206850,797360,1898900,347060,130080,0,0,0,350290,173930,36159,181240,0,0,0,0,150110,0,0,0,0,0,0,0,363430,90117,958920,184840,0,0,142980,598200,413700,893860,50124,99032,102540,84694,0,127350,57409,458610,0,87562,524130,0,1086300,675360,198180,300500,0,1587800,61323,453900,376840,0,153270,60143
IPI00375578,SASS6,0,0,0,0,0,0,0,0,0,0,6776.4,0,0,0,0,0,7412.1,0,0,0,0,0,64193,0,53540,0,0,0,0,0,0,0,0,147760,0,0,0,0,0,0,0,0,0,0,0,0,0,109140,0,0,89190,0,0,0,0,0,0,0,0
IPI00375592,ESPNL,0,0,0,0,0,0,0,0,0,0,0,0,0,3546,26462,186510,0,0,0,0,0,0,0,0,0,0,11387,265420,0,16626,0,0,0,76568,0,864.58,0,0,0,0,0,8314,0,0,13046,0,0,0,0,0,2716.4,0,0,101340,0,0,148760,44135,0
IPI00375600,B3GALTL,0,164690,0,256800,0,0,0,0,110350,531890,509870,371430,715950,74014,154310,0,0,0,0,0,0,0,0,0,0,154390,0,1337600,0,0,95982,0,1530100,0,0,43940,84069,0,0,0,0,0,160420,83711,0,0,0,191040,556510,166970,0,0,192280,0,0,169670,0,0,0
IPI00375631,ISG15,19418000,95813,146520,3584100,3084600,120060,0,3548300,523420,48403000,0,0,135530,687380,2633900,3266900,1567900,16832000,1849800,0,2865600,0,1363400,0,13124000,0,2086800,0,230370,253220,0,0,0,597550,0,20840,1742500,1647300,147550,919660,2212300,172000,15721000,0,130000,2917800,1165100,2372300,873240,34023000,8882200,0,167970,226890,58958,18451000,2372800,383770,90009
IPI00375653,INTS8,0,0,0,15488,0,0,0,0,16164,0,0,0,143900,0,210580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27760,26575,37795,0,0,92197,0,0,0,5235.4,0,0,0,0,0,0,0,0,0,16580,0,0,0,0,0,33441,0,0
IPI00375676,FTL,890540,387110,0,0,427330,0,0,55619000,65423,822370,0,289760,2296100,119370,643620,149300,26979,0,96381,406750,0,1542200,106700,2044600,1296900,284400,264400,0,129460,74986,0,0,0,6356600,100630,0,13387000,393140,0,3836700,35544,0,1058900,0,0,0,162960,0,0,0,0,0,3084900,425900,0,353660,0,0,74865
IPI00375677,MRPL21,0,0,0,0,0,0,0,1071600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294540,0,0,17832,0,0,186250,0,0,0,0,0,0,45112,0,0,0,1373200,0,0,0,0,0,0,0,0
IPI00375714,HSPB7,0,0,0,0,0,0,0,0,0,107300,0,32695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00375731,RBM10,45251,0,94974,42556,17597,0,0,84816,63015,8427.1,302110,9481.2,152720,0,59121,0,30452,0,185410,45764,188190,0,140920,111980,51111,0,0,464370,9944.7,0,0,67308,597010,345290,0,1220.6,0,51667,0,371090,125500,0,17102,4128.4,0,0,0,166570,0,0,116940,0,0,52277,30342,0,114230,0,0
IPI00375793,RGPD5 (includes others),0,0,0,29418,0,0,0,0,0,0,0,0,0,0,10627,0,0,17591,0,0,0,0,0,0,0,0,0,0,0,9768.2,0,0,28859,0,0,0,0,0,0,0,0,0,0,0,5730.6,0,0,0,0,0,0,0,0,0,0,10829,10412,0,0
IPI00375824,DPH5,0,0,0,571190,0,0,41916,133710,0,0,0,169170,174680,0,365120,55306,0,72650,0,0,403250,0,1514100,0,171540,0,0,924520,0,0,0,308550,0,0,0,19903,33400,0,0,152130,550330,0,0,78683,0,0,0,1465600,0,0,0,0,0,0,0,390860,198490,30259,0
IPI00375957,COMMD6,288480,0,129070,157960,418250,70843,105010,371160,82087,0,0,125880,0,149500,140440,154860,0,131760,64242,0,75224,653700,0,0,191820,206260,143940,814380,0,0,0,216290,0,759800,0,77093,68557,0,87329,47442,260030,160030,0,1950.1,0,461300,0,266580,129180,516000,483100,0,936540,32473,0,35501,0,73860,232130
IPI00376005,EIF5A,53359000,19547000,84894000,60553000,79330000,50858000,37039000,106450000,14102000,13593000,11163000,7154800,73955000,51651000,24028000,20345000,14823000,26467000,52893000,20261000,76153000,61973000,75865000,48590000,96340000,51460000,46909000,208830000,24239000,3767700,2750200,73242000,8804400,209520000,33025000,7724700,29743000,28379000,11746000,92028000,30814000,6047900,31837000,400260,2836000,79696000,29399000,90586000,18218000,74353000,76574000,10236,84074000,32932000,14866000,5065500,24166000,66409000,38134000
IPI00376087,MACC1,0,0,0,0,99677,0,0,0,0,0,0,0,0,0,179210,0,0,16268,6468.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00376195,ISCA2,426350,0,1688300,650550,511780,0,1167300,36710,56195,73178,0,0,0,303200,125100,135960,0,53043,223580,69404,0,0,462540,0,0,993880,71479,161310,71673,0,50708,0,0,2548400,0,170570,338740,0,155860,121760,312680,284080,663470,0,0,3736600,56479,546950,150500,629510,575840,3194.5,74085,424000,0,0,0,431230,375650
IPI00376199,IRF2BP2,736410,141170,54835,485710,77912,0,0,27559,421080,113720,870440,125780,338560,17739,174060,0,32093,854020,335340,1434300,74829,1414000,572950,456690,713190,122120,0,0,68135,151320,0,0,621640,0,349600,708.1,0,147150,0,848640,87855,10566,349440,157020,9329.6,901870,0,192070,64771,654760,426340,0,128290,0,9416.7,0,162420,15789,65932
IPI00376219,APBB1IP,0,0,0,304670,96148,0,0,0,0,418820,84390,0,0,0,0,0,0,0,0,0,917490,909270,0,2050200,75205,0,32201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418050,0,0,0,68204,1040600,246510,0,7863100,0,348610,174600
IPI00376229,PACS1,0,40697,199730,141810,66008,0,54648,0,0,0,0,38745,53790,0,0,0,0,0,0,34621,15966,0,0,49744,19399,0,0,341920,6166.5,0,0,129510,85443,0,0,65993,234510,29696,0,0,0,0,0,0,0,0,0,89172,0,54950,0,0,0,0,65180,2437700,99606,0,289450
IPI00376259,SRGAP1,42230,0,40552,0,11054,0,27121,71249,70355,0,0,0,44787,0,15725,5072.8,2772.7,4054.9,0,0,0,0,0,0,0,46021,0,214540,93726,7991.7,6144.9,267050,238550,349690,0,4623.1,140360,20704,0,29936,8034.1,0,44845,12285,0,0,0,0,117060,129350,12436,5469.8,112900,142550,42068,374290,53937,87566,72576
IPI00376317,EDC4,0,0,572190,1622900,0,0,21582,866310,525530,161440,470220,51761,331450,44690,0,385090,55372,0,1666600,3065700,731570,1683100,836310,1329600,3036800,0,0,455080,7670.5,35001,12596,262170,1255100,379400,67423,29212,22452,146950,3422.2,896780,136480,21352,10050,59141,43096,94222,0,486620,591690,248850,63752,31065,198280,249360,170600,423340,389850,24111,151930
IPI00376344,MYO1B,0,0,18285,29997,426100,13611,0,6891400,14250,23324,0,0,697460,92449,1437300,29163,744300,0,715960,575060,0,0,0,1133400,0,43967,14563,2803200,252860,10609,40425,667740,1335900,2207000,619870,0,101610,273140,0,225520,157380,6200.4,14569,0,0,65886,31331,155310,91753,1946400,93992,23433,94316,236390,555560,10347000,879050,19300,877150
IPI00376346,MTERFD2,0,0,0,0,0,0,0,0,0,0,474630,0,0,0,0,0,0,0,65862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043,0,0,0,168510,17115,0,0,0,0,0,0,0,0,0,14970,0,0,0,0,0,0,0,0
IPI00376394,QSOX2,85094,105320,794200,2293500,250030,0,239690,159860,0,1143400,57932,213250,594140,271010,521200,199260,122020,1013000,267990,66032,25540,174370,20604,17963,2025800,31924,580680,2517100,221550,74049,245570,966560,1144500,1347900,325680,39615,922740,0,11666,1453800,194820,166950,96217,416380,28108,940190,1628800,462950,148400,462300,360380,19264,416680,365310,945110,1396600,280450,112470,65917
IPI00376403,SPINT1,0,0,0,0,0,0,201100,0,0,0,0,0,0,47509,98447,58116,95492,1189600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275070,0,0,861770,0,0,0,0,0,0,293580,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00376427,NCAM2,0,0,786940,0,0,0,2819700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217.8,0,0,0,0,0,0,0,0,0,0,0,26207,0,0,0,0,0,0,0,0
IPI00376478,CMC1 (includes EG:152100),4790400,1468000,16668000,6684100,3108100,1604000,1807000,755990,9216900,2010700,1452000,333360,0,4214000,4104000,1661400,102270,2590700,2088800,2775600,429400,0,2279100,0,787100,3599700,1517600,11807000,5192600,234020,0,1879800,1694200,14169000,5632500,0,9420100,2801700,2332500,7089000,4188900,0,4351700,0,0,32040000,1269600,3069100,3634100,3253600,14118000,41052,2462700,2046000,0,0,869570,2054100,3748000
IPI00376555, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850640,0,0,0,0,0,0,0,0,0,0,0,449730
IPI00376570,HIC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670920,0,0,0,0,0,0,0,0,0,0,0,0,37394,0,0,0,0,0,0,36413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00376798,RPL11,3702700,3366100,3062300,6601900,1639600,1287800,460020,58368000,2482600,2962400,21169000,1325000,5215000,183460,717180,2391200,1334900,3711400,3255800,11204000,2086400,1217200,1614200,774810,3567800,3043300,1668500,12763000,1454100,1147200,4351.8,772540,1007800,8087600,8007900,768200,13776000,1388900,3859800,5414900,2292600,38932,2205000,309310,2136800,19704000,5919200,9270500,1347000,4816000,3265300,0,6837000,3252800,1553300,2020400,2019300,1545200,2071700
IPI00376991,KDELR3,0,165210,0,57843,136280,47840,0,0,80469,346790,0,101870,0,91119,15014,36008,17391,0,0,304960,0,0,0,0,0,362520,55839,0,342850,86782,0,0,0,1130600,0,29345,0,59062,0,0,0,0,104140,0,0,1230500,161040,0,0,499750,0,0,524920,39634,0,72831,0,57066,86949
IPI00376992,06-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00377030,SNRNP35,0,0,24511,0,0,0,0,0,0,0,0,0,0,0,0,0,3781.7,0,0,0,0,192920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88893,0,0,0,0
IPI00377045,LAMA3,0,0,0,0,0,0,0,0,490840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922.8,0,0,0,0,0,0,4472.9,0,0,0,0,0,0,0,66652,1719800,0,56796,0,0,24950,0,0,9410.1,0,0,0,0,4100.6
IPI00377050,COG5 (includes EG:100125306),0,28428,578810,143230,0,8415.9,100890,102850,0,67873,67227,21077,63481,225490,280930,12782,38116,149920,54792,88982,0,0,119070,66688,228350,10327,0,912990,12068,13439,11034,341200,905750,105470,144510,6220.5,0,0,5128,140150,0,0,0,71221,0,207670,118670,115690,75896,0,18694,48945,229140,84034,0,144400,114060,9189.2,0
IPI00377085,ARHGEF11,0,0,0,0,0,0,61908,0,0,0,0,0,0,0,11763,0,0,0,12577,0,0,0,0,0,0,7044.3,0,292340,80396,0,12084,80310,28020,212780,0,0,0,5812.7,0,0,11167,0,0,41433,0,0,0,0,0,0,1563.4,0,0,8486.6,0,0,0,0,0
IPI00377116,ZNF445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344750
IPI00377128,DPP8,0,0,18844,0,0,0,0,0,0,0,0,0,0,20012,0,11919,0,0,0,75934,0,0,0,0,26439,0,0,0,17713,0,0,0,0,0,0,6083.2,0,0,0,0,0,0,0,15909,0,0,0,0,7324.5,0,0,0,16881,0,0,111220,0,0,0
IPI00377152, ,54893,25765,572770,1157500,435500,27559,0,217080,0,25341,0,0,0,0,0,552780,61016,36524,43627,0,0,0,0,8971.5,142860,0,113330,971470,46611,33030,25572,0,95702,1022800,0,0,51589,45930,50925,303600,89340,0,10045,23483,26584,4918600,0,41078,0,61317,19928,0,0,54358,0,0,1487200,0,0
IPI00377224,MRPL52,0,0,0,0,3847100,930400,0,0,0,0,0,0,0,0,0,0,0,109480,0,0,0,0,0,0,0,3289300,0,0,0,0,0,0,4850300,0,78239,0,0,0,0,0,0,0,140890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00377261,FUBP3,735450,710660,1341000,15149000,544900,218560,283710,1175400,3461500,1881500,10732000,1836700,2170900,362790,168820,1005500,1050700,1898700,1911700,3801400,1390500,662830,1618500,277740,957090,547720,207000,226530,102030,699990,159060,2355100,3723100,665640,2748800,246840,2094700,1952700,84033,3212500,1503300,338600,1171200,472490,271540,549090,0,3177300,1336000,1447500,2397500,3557.1,1575000,838230,1163100,540620,2714800,2357100,107880
IPI00382394, ,0,0,0,0,0,0,134130,0,0,0,0,0,0,59119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10214,0,0,0,0,0,0,0,0,0,0
IPI00382412,BCAT1,0,53037,0,1044800,688520,0,0,5276100,0,87436,0,0,3162100,72200,0,0,0,0,0,0,2194600,1789400,1061400,6689700,0,0,0,0,0,0,33043,0,0,0,0,0,497000,0,77903,0,0,1102400,98319,0,0,0,0,1877900,0,0,0,0,0,1119800,110180,2023400,0,0,101250
IPI00382432,GNPTAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115420,199660,0,26438,346870,652370,369940,0,0,36521,0,0,98081,0,0,0,5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00382452,CHMP1A,0,0,1906900,4159200,1142500,156070,1895300,1372300,522920,107100,725620,0,718320,1542100,455300,1348100,197050,1889500,1141600,662280,1416900,0,1081000,319500,176860,0,224750,4283700,127390,24820,0,824460,1175200,0,809990,0,87575,1196300,141920,849580,0,0,60743,98967,0,0,1461600,2025700,162400,2240500,369360,1058900,1112500,1093400,1142600,1791400,201090,70533,1618500
IPI00382470,HSP90AA1,64704000,32192000,153280000,197630000,56951000,69381000,115090000,163830000,9380700,54858000,51389000,31374000,95127000,42914000,23097000,93931000,25424000,53200000,34707000,90854000,19012000,259800000,96793000,86063000,92345000,70656000,30596000,280620000,43361000,16205000,3355500,211870000,262640000,142560000,79522000,4411100,38339000,5697600,12307000,143690000,42595000,4103900,30277000,47288000,19593000,171770000,143350000,164780000,42210000,94073000,132120000,22061000,45332000,61554000,59622000,119710000,112490000,57937000,44599000
IPI00382516,PRMT1,7288900,673220,6046700,17548000,10510000,1462900,659270,9805300,491980,5540400,13672000,3803600,15500000,2047700,8138100,6541900,1876200,15495000,1575100,6405800,8885000,17810000,6354900,8734500,11049000,7176300,3760000,25310000,2586100,50398,1017900,11448000,8467700,29036000,1658700,685940,16973000,3467300,1617400,5183700,1836000,1028700,3546700,528480,0,16963000,4219200,5505800,5474300,18310000,4435400,0,5803300,4854100,7794200,9385000,136720,1194100,4366200
IPI00382698,FLNB,0,0,0,0,0,0,16242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00382733,LRRFIP1,239360,176470,978160,643320,786930,1704800,33927,1821300,3760200,741640,2441900,407990,4968600,418380,763920,148990,403390,896420,1329700,1480400,893230,3575800,836050,590650,1236300,1267000,169900,4374400,231290,966020,42751,3292500,6144600,1015200,1742800,20712,1400200,656440,0,1344800,28090,22610,218520,300150,91583,571000,1218700,632400,852800,2254600,2791700,972240,679190,667230,576150,3205500,2565500,468640,2547600
IPI00382750,GNPTG,0,0,0,0,0,0,0,0,0,0,0,0,112180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141290,0,90113,248830,1181900,0,0,0,0,0,122240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00382821,CYSTM1,773760,0,836620,0,0,0,309020,0,197670,0,0,0,0,1119600,1099900,213340,0,1002900,0,0,0,0,0,0,0,261030,0,679100,260780,0,0,329550,0,802600,490990,0,2535700,0,0,727600,483620,0,0,0,0,0,0,943200,3438400,441800,353800,0,0,449700,0,0,0,570510,304580
IPI00382843,PRNP,656420,647840,0,0,844850,0,0,114360,796970,163660,3829600,134590,573000,0,0,0,0,0,126580,283220,0,0,0,0,0,219740,0,0,103560,0,5589.2,0,500440,0,132980,0,2878500,262540,0,170980,0,54826,567880,219020,0,0,350080,0,0,0,575550,0,0,0,0,0,511360,0,332940
IPI00382868,CCDC28B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
